"HolderAddress","Balance","PendingBalanceUpdate"
"0x994db2e89a886a80c5495accfdb18e733b434a2b","0.000536847343702","No"
"0x89f5b20257ec7ebc41d27d9b448330d033cca06a","0.000331777598938755","No"
"0x93ffb15d1fa91e0c320d058f00ee97f9e3c50096","0.000281474976710656","No"
"0x8af9ca49688e52787f31742dc259002148efaa62","0.000281474976710656","No"
"0x429cf888dae41d589d57f6dc685707bec755fe63","0.000281474976710656","No"
"0xd6dbed6297b539a11f1aab7907e7df7d9ffeda7e","0.000099777699359","No"
"0x6a936d26e64eae237d22defc0fcdab95a326b20f","0.000089227082222762","No"
"0xb6647cae065c321e75775b50a25fd54e9ac5c436","0.000086456087072331","No"
"0xc78eed7b6ef98ff11dd7f557c67ae0abdd69227b","0.000073490558628167","No"
"0xccd973daa1361b53b26ed161fd6c87b6490ccf8f","0.00007009273176798","No"
"0xb99b3610313966ebd6fb6a90d7bce01569cc6056","0.000068324608670695","No"
"0x084c06385d96150127cd153fbfe19413d8f7a382","0.000051471338225","No"
"0x007933790a4f00000099e9001629d9fe7775b800","0.00005","No"
"0x6b2d48f6991ba5dad9a2419d92c157af14718eb0","0.000047895887078176","No"
"0xaf9b8f51802ed65f80f96d84ca6baae1b5f92e2f","0.000015846081608645","No"
"0x753a4c00053678aeeb18199b0fe1adf21ccd738c","0.000010493379012638","No"
"0x2ce21e39233cb2b5ef8ea78c7a1efa882a7d595a","0.00001","No"
"0xca74f404e0c7bfa35b13b511097df966d5a65597","0.000000017241568514","No"
"0xa405e822d1c3a8568c6b82eb6e570fca0136f802","0.000000000002543612","No"
"0x9febe617fbab30217eb3455468e0785d1008908b","0.000000000000623266","No"
"0xa1f5d3fe770643f1f49dc57f253203aa88b0948e","0.000000000000021021","No"
"0xd1742b3c4fbb096990c8950fa635aec75b30781a","0.000000000000011063","No"
"0xf0230d66d017a5ce8c4b64195706f8628f198a60","0.000000000000005549","No"
"0x0d548b394f2d7be11f511606339a1e80a70a35a1","0.000000000000004577","No"
"0x000000005736775feb0c8568e7dee77222a26880","0.000000000000000029","No"
"0x00000000b7ca7e12dcc72290d1fe47b2ef14c607","0.000000000000000015","No"
"0x5828eff23f92e582ddf4fbbc2900e7448e45bd6c","0.000000000000000011","No"
"0x00000000726422a6fecb4759b44d47e48cf746aa","0.000000000000000003","No"
"0x7d7c767068f5d40a8150930296d46550bb104744","0.000000000000000001","No"
"0xb5cc8b38317f80360ef2c90ae1d115a831a2dfa2","0.000000000000000001","No"
"0x0000000000b92ac90d898eba87fa5f2483f32234","0.000000000000000001","No"
"0x96d4f9d8f23eadee78fc6824fc60b8c1ce578443","0.000000000000000001","No"
"0x5550d13389bb70f45fcef58f19f6b6e87f6e747d","0.000000000000000001","No"
"0x3293d43cf57cdd7f78e8b193e6628939400b321d","0.000000000000000001","No"
"0x000000000000084e91743124a982076c59f10084","0.000000000000000001","No"
"0x00000000751edf02c727ea9d0c1c8e64f169e343","0.000000000000000001","No"
"0x2d2f6e3cd1e0b0415b1539b9ad933cea8ca6c3d9","0.000000000000000001","No"
"0x2ae0d7d7e9c7880f01e530c731f21d49be179732","0.000000000000000001","No"
"0x5e4c21c30c968f1d1ee37c2701b99b193b89d3f3","0.000000000000000001","No"
"0x0000000000d1d773661e4b2102bbe07d4dcde777","0.000000000000000001","No"
"0x3d74b96f74785d40ce03b99fa578406da5d4c149","0.000000000000000001","No"
"0x0000000000003f5e74c1ba8a66b48e6f3d71ae82","0.000000000000000001","No"
"0x1111111254eeb25477b68fb85ed929f73a960582","0.000000000000000001","No"
"0x92f3f71cef740ed5784874b8c70ff87ecdf33588","0.000000000000000001","No"
"0x59e184a3bad198c93a981b827ddca32b10cd2b1d","0.000000000000000001","No"
"0xbcc7f6355bc08f6b7d3a41322ce4627118314763","0.000000000000000001","No"
"0x49307d775728daf1d4736ab762de0cefd035e323","0.000000000000000001","No"
"0xf58c02c8ad9d6c436246ca124f43c690368bbdfe","0.000000000000000001","No"
"0xcff2d6bf21e6835a144ef668809adec4b4e9c395","0.000000000000000001","No"
"0xae7861c80d03826837a50b45aecf11ec677f6586","0.000000000000000001","No"
"0x0d9326f283d8ca7eeea4d323d07a0c9c0ab1a192","0.000000000000000001","No"
"0xb7d691867e549c7c54c559b7fc93965403ac65df","0.000000000000000001","No"
"0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d","0.000000000000000001","No"
"0x6a000f20005980200259b80c5102003040001068","0.000000000000000001","No"
"0x0f4a1d7fdf4890be35e71f3e0bbc4a0ec377eca3","0.000000000000000001","No"
"0xf972c7edd78b945e9e089ca86ca2f601bc061a53","0.000000000000000001","No"
"0x84075fe999e50b951b0f399cde4bfbb205ed8313","0.000000000000000001","No"
"0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f","0.000000000000000001","No"
"0xbe7395d579cba0e3d7813334ff5e2d3cfe1311ba","0.000000000000000001","No"
"0x3f214956f6546c8de9951058d4a6cd8840fc98e0","0.000000000000000001","No"
"0x0000000099cb7fc48a935bceb9f05bbae54e8987","0.000000000000000001","No"
"0xc347d6c4f04777a5a124bdc372a20de11b124e0a","0.000000000000000001","No"
"0xe37e799d5077682fa0a244d46e5649f71457bd09","0.000000000000000001","No"
